sample,true_class,true_m1,true_m2,true_mc,true_q,true_chi_eff,recovered_m1,recovered_m2,recovered_mc,recovered_chi_eff,route,confidence,bucket,waveform_n_samples,waveform_duration_s,waveform_peak_strain,waveform_rms_strain
110,BBH,16.178288173954318,7.736405838303381,9.610591566752694,0.47819681261200075,-0.13890464121835033,16.216865580736453,7.64798657678963,9.562174628767519,-0.13287384926383264,BBH,1.0,match,131072,32.0,2.3275206696287746e-19,1.416991696391656e-20
111,BBH,28.838554978212407,17.791006091207663,19.605238806784897,0.6169173907863555,-0.28955222042300033,28.842025225603248,17.95052881497893,19.698195782497084,-0.2635551238790612,BBH,1.0,match,65536,16.0,5.122657526274198e-19,3.3845037054290056e-20
112,BNS,1.5544165520399336,1.1151618834023658,1.1430221862516619,0.7174150853829282,-0.03400234068903377,1.5813380717419958,1.1198814655657658,1.1550641211992017,-0.019484678220277593,BNS,1.0,match,1048576,256.0,1.843230035487696e-20,7.006398696062737e-22
113,BNS,1.4650141319892729,1.1862154882117566,1.1463408635275656,0.8096955942677844,-0.012231623813340508,1.3791468884742208,1.1952991880260628,1.1171603903845762,-0.06790655936768375,BNS,1.0,match,1048576,256.0,1.7689918076331565e-20,7.027529746265637e-22
114,BBH,46.42996362231055,19.143653782752256,25.46525775402258,0.41231248722222424,-0.5832955490546075,45.980493594290124,20.002407581211163,25.96015370615144,-0.5756086273948071,BBH,1.0,match,65536,16.0,6.21731571833502e-19,3.630181158388402e-20
115,BNS,1.2119546110805426,1.195800133485224,1.0480078176513619,0.9866707239300688,0.0037827255403121273,1.2110914391619516,1.1631609684877144,1.0332006610516835,-0.006234804308021168,BNS,1.0,match,1048576,256.0,1.64679611274618e-20,6.532625184004063e-22
116,BNS,1.1290300571820417,1.0196547241219842,0.9338145622625127,0.9031245161594292,0.0018697103130149678,1.1429580926049707,0.9992674981874792,0.9299384413297829,0.0012545522111944442,BNS,1.0,match,1048576,256.0,1.3263244530369735e-20,5.942390504709966e-22
117,BNS,1.6599513011292788,1.395769730945905,1.3241059377632929,0.8408498068565934,0.019079109873029628,1.6091330454704447,1.4021758035908978,1.3070301121789731,0.030850103788184938,BNS,1.0,match,1048576,256.0,2.0681649567967795e-20,7.910495707206901e-22
118,BBH,25.233470979020627,23.058123768421684,20.994535306477204,0.9137912016778211,0.5844133320816375,25.080748040655113,22.835479063740706,20.8292601648119,0.6072752952429616,BBH,1.0,match,65536,16.0,5.634937838561134e-19,4.0334772690304914e-20
119,BNS,1.3663354885565364,1.270542682736292,1.1468588012259702,0.9298907137942786,-0.0020402682181533275,1.3872902346196494,1.2736219178721204,1.1569606939882546,0.007158179951811514,BNS,1.0,match,1048576,256.0,2.0284647805028526e-20,7.032530805948561e-22
120,BNS,1.3423624333000541,1.1397375101032126,1.0760709963209223,0.849053490942301,-0.0204244902056376,1.3514961351476928,1.1550117990448,1.0869934336567837,-0.017548063474046468,BNS,1.0,match,1048576,256.0,1.6682141742863755e-20,6.672896735203586e-22
121,BBH,5.8894900404211254,5.290460164287512,4.85796867801407,0.8982883285272046,-0.044107083645720704,5.694536689628395,5.179884921977401,4.72700292148571,-0.05140019861276838,BBH,1.0,match,262144,64.0,1.3398793294237375e-19,5.99517349325407e-21
122,BBH,11.239452330503878,6.769014307903807,7.545134777972899,0.6022548171259821,0.4212642344732327,11.331577278700474,6.852426795569861,7.6232990667882365,0.39260697503644465,BBH,1.0,match,131072,32.0,1.9738993680163633e-19,1.2264513362505078e-20
123,BNS,1.6100604828871738,1.1556306575304287,1.1842298712527757,0.7177560531503402,-0.00019591829581862318,1.6483037469639334,1.1603173187772817,1.2002446600938774,-0.0019163260546806674,BNS,1.0,match,1048576,256.0,1.777568889438972e-20,7.215296231094723e-22
124,BBH,44.379842599513026,29.030660711684302,31.108134376200137,0.6541406866549556,0.22160856663655423,44.98110192189821,28.476295965815954,30.995671182703692,0.2328123235829492,BBH,1.0,match,65536,16.0,8.239952350715228e-19,5.121251474742866e-20
125,BNS,1.6322025001148623,1.2112259782878694,1.221324495666722,0.7420807027330446,0.0028954345336193784,1.6499149809055347,1.188076417722624,1.215573853210443,-0.002904970572265183,BNS,1.0,match,1048576,256.0,2.0636878646450685e-20,7.400644670094239e-22
126,BBH,39.316554138318835,21.49279778652082,25.079967254237143,0.5466602620084001,-0.1919550473876511,39.43437988595378,21.66954248430908,25.224411161768266,-0.18768440731870956,BBH,1.0,match,65536,16.0,6.556606799849385e-19,4.038083529498672e-20
127,BBH,23.449207470126943,9.037730981860578,12.398546932469575,0.3854173320515916,0.5255033584908348,23.147009504350876,9.026840182281875,12.317364129677573,0.5128011722730121,BBH,1.0,match,131072,32.0,3.0472044014497333e-19,1.818447852786298e-20
128,BNS,1.1383290701160491,1.1071131651681243,0.9772721616990788,0.9725774332155618,-0.02490236724292996,1.1020665899449493,1.0868999804223525,0.9527755958094056,-0.009424393255050042,BNS,1.0,match,1048576,256.0,1.5682782396919023e-20,6.167021299836646e-22
129,BBH,32.885083668643766,31.0140163721368,27.799387640587657,0.9431028573513698,0.06171407750724886,32.78560783828497,31.282346200303408,27.87798394437563,0.05918479632889962,BBH,1.0,match,65536,16.0,7.563415033447543e-19,4.630491810843721e-20
130,BNS,1.111844802380677,1.093114073348452,0.9597225399755064,0.9831534680090971,-0.02011238133938811,1.0985896354838864,1.0933000257539265,0.954072055799975,-0.010269438738506779,BNS,1.0,match,1048576,256.0,1.5387164414992938e-20,6.076345539058679e-22
131,BBH,49.64189024876247,49.61608318379484,43.20454058929708,0.9994801353284836,-0.3105855862047218,50.58227057923232,50.13290479286911,43.83830269927036,-0.28544397817063805,BBH,1.0,match,65536,16.0,1.176662242464639e-18,5.863927401626074e-20
132,BNS,1.0514191545569294,1.0345672686922045,0.9079427724204221,0.9839722476124888,0.006864721523242966,1.0229085789717622,1.0181259369323437,0.8884089469090483,0.028437924912127675,BNS,1.0,match,1048576,256.0,1.3325921054063828e-20,5.807443292890406e-22
133,BNS,1.7488207796670547,1.6000970606670475,1.455975546108664,0.9149577128032973,0.018322295408467356,1.7523894687228687,1.6026248529238778,1.458608127131948,0.026709116239842245,BNS,1.0,match,524288,128.0,2.6804493413628493e-20,1.2091664756014878e-21
134,BNS,1.067518480187415,1.0035654552296382,0.9009757943110706,0.9400918802393482,-0.02883108025240693,1.0624834361415656,0.9998688068917622,0.8971943792678024,-0.01442774126503538,BNS,1.0,match,1048576,256.0,1.1412057600015143e-20,5.768831637443007e-22
135,BBH,12.560038186004201,6.110295443389011,7.530112869470604,0.48648701165556846,0.5575528293980715,12.493953940866307,6.026480193747445,7.456378541755399,0.575234659814086,BBH,1.0,match,131072,32.0,1.8190236209669314e-19,1.2295432403194725e-20
136,BBH,16.58533816957835,13.715984888464483,13.118327807685931,0.8269945869191273,0.1849132762413087,17.155474096973617,13.079669974959687,13.016592165914885,0.14960380906121687,BBH,1.0,match,65536,16.0,3.521742872030906e-19,2.6580598264717284e-20
137,BBH,38.81708647571282,9.021201522321551,15.510195285759387,0.2324028499141985,-0.6351799127810313,39.608212618974726,9.207073529105752,15.828251628226829,-0.628556882490723,BBH,1.0,match,65536,16.0,3.1839977711953637e-19,2.455017575733617e-20
138,BBH,34.40929215621395,18.19681717639549,21.56728441853807,0.5288343943195396,0.09552438355579469,35.42295795217415,17.304855735480146,21.284513659085253,0.05501809498604677,BBH,1.0,match,65536,16.0,5.547160823354223e-19,3.776071463791442e-20
139,BNS,1.6560738790950633,1.189660186788063,1.2186043340348962,0.7183617843414902,0.016436538020516762,1.6275615307382787,1.2481301788759929,1.2385966904199428,0.03298813326843394,BNS,1.0,match,1048576,256.0,1.7636868076230244e-20,7.387656734172631e-22
140,BBH,32.07013036052071,18.16128286734714,20.842666016000255,0.5662990035645201,-0.2920314149020905,32.0157070082895,17.5800470459379,20.47109050501511,-0.30261190853548475,BBH,1.0,match,65536,16.0,5.327722783540324e-19,3.494368299950229e-20
141,BNS,1.270696761495107,1.1412816398017156,1.0480600560638385,0.8981542051455919,-0.006726696083023413,1.2503602332674575,1.155727022172606,1.0463379513850273,-0.01988121203653073,BNS,1.0,match,1048576,256.0,1.7115538064119944e-20,6.531748218343556e-22
142,BBH,34.083084345285165,10.001137419429357,15.513019368121135,0.2934340483423077,0.47185770282434336,34.76986583701153,9.949800757681833,15.606687272898613,0.4950671745963761,BBH,1.0,match,65536,16.0,3.6259073819438632e-19,3.0165344787766386e-20
143,BBH,31.35970963196251,10.152967629547485,15.07102783602423,0.3237583430683094,0.10510921784420982,30.69596190269698,9.884413283246376,14.708083071550623,0.10054487568965013,BBH,1.0,match,65536,16.0,3.482435851722561e-19,2.8341514372101114e-20
144,BNS,1.860281886218941,1.275631910649966,1.3363175008647201,0.6857196858712163,-0.026350831179065608,1.9451714924709063,1.283222202973485,1.3694890332302259,-0.019268853294850098,BNS,1.0,match,524288,128.0,2.4528874966667364e-20,1.1257299867433592e-21
145,BNS,1.8883654530628404,1.8258837088906006,1.6164463293835594,0.966912260510328,-0.03964466811679621,1.819983257783936,1.743726837916837,1.5507687234259129,-0.038889731466006806,BNS,1.0,match,524288,128.0,2.6154024042199294e-20,1.31556231492694e-21
146,BBH,41.89139862071109,24.407108595973497,27.63655885996492,0.5826281623337024,0.23363748468702666,42.33037938630683,24.76282474490318,27.985669461549705,0.22905685662551364,BBH,1.0,match,65536,16.0,7.397639239795424e-19,4.7107233942617e-20
147,BBH,41.27859344501264,11.179738911675571,17.969294853209888,0.2708362368637425,0.6021429607028365,41.35000998692697,11.252856610767687,18.04850191538967,0.5891791539028952,BBH,1.0,match,65536,16.0,4.182143966561732e-19,3.4412027241397724e-20
148,BBH,13.694374510030874,5.8979852480556385,7.690068002158803,0.43068672057533364,0.4525025332203216,14.155487711497614,5.835351416236963,7.762987851684955,0.4717422264113833,BBH,1.0,match,131072,32.0,1.9561633932994827e-19,1.241015612371375e-20
149,BNS,1.9267693914889934,1.8644716005028363,1.649966126779471,0.9676672303071964,-0.013911150172333329,1.9640446426896443,1.9210319371645836,1.6909534313158063,-0.01899889263075829,BNS,1.0,match,524288,128.0,3.177500237792884e-20,1.3383017830427924e-21
150,BNS,1.320715546694076,1.110881244379146,1.053677830157891,0.8411207448567007,-0.025113187920850634,1.3079777080592008,1.1330841241505971,1.0592579742592403,-0.01688959963353568,BNS,1.0,match,1048576,256.0,1.744981723476865e-20,6.558489166146583e-22
151,BBH,30.320258475868577,24.130456504166663,23.516806462276246,0.7958525987953473,0.015590534899041365,30.721748141080948,24.44427261108639,23.825361236705692,0.035769697964882156,BBH,1.0,match,65536,16.0,6.373585716500598e-19,4.0508263699423945e-20
152,BBH,22.66181304192247,21.317756143790668,19.13248983293083,0.9406906722050257,-0.31908058788066224,22.389984844163916,22.008481419509824,19.32469875623943,-0.32766802346026186,BBH,1.0,match,65536,16.0,5.219148690116019e-19,3.3465446480886536e-20
153,BBH,38.45569825500734,33.509117266398064,31.235622820989466,0.871369362329413,-0.02857410030867818,38.502205382902346,33.676961955285535,31.333487380667457,-0.04298781438653519,BBH,1.0,match,65536,16.0,8.354210546209809e-19,4.971573149581426e-20
154,BBH,30.42850597838175,11.874387777433013,16.19798896265981,0.39023893535454207,-0.267156286852005,29.13273976436814,11.935574222736191,15.923312325660778,-0.254560913503149,BBH,1.0,match,65536,16.0,3.862415483506652e-19,2.84881158375314e-20
155,BNS,1.8556421217024035,1.1605264133125608,1.2705695116509896,0.6254042197791191,0.020349872687343493,1.778284032955126,1.17478395468517,1.2529126439872196,0.027801614658759355,BNS,1.0,match,1048576,256.0,2.096600201859886e-20,7.639302829809534e-22
156,BBH,32.324514372233246,16.612355331536243,19.954952363447426,0.513924359086621,-0.18215238650962262,31.561655329777018,16.879671486318813,19.900823671947016,-0.18744925469441565,BBH,1.0,match,65536,16.0,5.112163066155566e-19,3.43545141053652e-20
157,BBH,18.670847828447485,16.95289056955203,15.484485518731143,0.9079871854411494,-0.38361226001945076,18.116302931095674,17.356509586972617,15.43618785750701,-0.3862205948934922,BBH,1.0,match,65536,16.0,4.1886102949486547e-19,2.8519514281052184e-20
158,BNS,1.618714778169642,1.0248073751391442,1.1154521719576576,0.6330994125462565,-0.0014809738293220253,1.5672753388069651,1.022269761580348,1.0969372711523704,-0.00728340701337008,BNS,1.0,match,1048576,256.0,1.6627858766803537e-20,6.866636183849105e-22
159,BNS,1.0968101493049716,1.0917101708641381,0.9526056948962587,0.9953501720930781,0.010651113348165037,1.1376004048565944,1.1019406475417757,0.9746685644393108,0.04373602521920843,BNS,1.0,match,1048576,256.0,1.4247342286469736e-20,6.041168233101106e-22
160,BBH,24.306175461083573,13.32243579768285,15.526605576629695,0.5481090934694065,-0.46005659879954736,23.804302999027577,13.937890878001468,15.745124156538964,-0.44918088175213133,BBH,1.0,match,65536,16.0,4.0368128358613786e-19,2.7726481955925134e-20
161,BBH,18.579419001361888,17.262068067786977,15.588264570709935,0.929096225588198,-0.041400751807794435,18.09937056212376,17.38380956371841,15.441182264409262,-0.005496424013905581,BBH,1.0,match,65536,16.0,4.2289597998343873e-19,2.9672579387647906e-20
162,BBH,46.20851860454193,28.38369614430951,31.34266323358582,0.6142524582365559,-0.13533518507588602,47.0553464899909,27.39979853350881,31.033793382282493,-0.12819083307411042,BBH,1.0,match,65536,16.0,8.162412195495924e-19,4.791968600805736e-20
163,BBH,17.872128582817787,17.413535766465913,15.357420855163952,0.9743403358907812,-0.0387659839891053,18.21512708807897,16.885991037151797,15.265501135912713,-0.041645109116604906,BBH,1.0,match,65536,16.0,4.198932361764532e-19,2.938175640590514e-20
164,BNS,1.1269352567909197,1.1010136258707468,0.9696923100113004,0.9769981187792565,0.004459832703518152,1.1334992358215294,1.1334629503129272,0.9867526039034991,-0.01195098908687218,BNS,1.0,match,1048576,256.0,1.4476808263570226e-20,6.129557021044054e-22
165,BBH,25.53817360558304,12.934747919483641,15.643634094360694,0.506486803608223,-0.20535335370516372,26.175993461245852,12.653658292259298,15.640076261925207,-0.20728094656406387,BBH,1.0,match,65536,16.0,4.0289354137537804e-19,2.8777885465549766e-20
166,BNS,1.6122210085939526,1.0215354752912285,1.1114545139452918,0.6336199998920299,-0.03237442743335726,1.6722703585370382,1.033848092354691,1.138121357131134,-0.03026044530730491,BNS,1.0,match,1048576,256.0,1.6720034785086204e-20,6.8440207238830655e-22
167,BBH,48.97367284614608,15.393636459328638,23.155239106570537,0.31432472928237853,-0.6814314350056514,48.49210922134027,15.214869727259343,22.904783206924307,-0.6696884891428733,BBH,1.0,match,65536,16.0,5.306839027036049e-19,3.2122026432069914e-20
168,BNS,1.6259895566990807,1.1263667913471185,1.1741879562896793,0.6927269530769645,0.022577721213363777,1.575000787044144,1.1547723498917477,1.1712267420286322,0.030900736010449185,BNS,1.0,match,1048576,256.0,1.7543961768585012e-20,7.166176773382127e-22
169,BBH,15.16680310625521,9.451448989960747,10.365351241529641,0.6231668548570204,0.36458148756222813,15.100910578830593,9.4118646530245,10.321166612467163,0.3801193612778437,BBH,1.0,match,131072,32.0,2.726599105338926e-19,1.579934890837283e-20
170,BNS,1.6728533946848936,1.2925295715128116,1.2779764893845729,0.7726496390057411,-0.005635530115839539,1.6977956022151774,1.2855259191131387,1.2836296284300663,-0.02393644656523824,BNS,1.0,match,1048576,256.0,2.390655220690748e-20,7.680268839066271e-22
171,BBH,27.394146606442046,16.634869869386534,18.46964351932134,0.6072417625696234,-0.030128864322400764,25.77481349870467,16.219890593503035,17.70545802649437,-0.022467950069427856,BBH,1.0,match,65536,16.0,4.780288034626102e-19,3.3498389484626597e-20
172,BBH,31.683048401732723,11.082875100266357,15.88795748046839,0.34980456929959564,-0.023128121035154457,33.15680427609191,11.41900542490371,16.485446672315472,-0.02792887446271927,BBH,1.0,match,65536,16.0,3.795557826527026e-19,2.916262921214796e-20
173,BNS,1.0603308185742217,1.0496048162786529,0.9183885872583544,0.9898842869530176,0.021463087406596543,1.0914447685054431,1.0472073112291191,0.9306633892715568,0.04571910308831917,BNS,1.0,match,1048576,256.0,1.385754844566059e-20,5.863049256944415e-22
174,BNS,1.6625295943662,1.4451232830557104,1.348708421611678,0.8692316142538379,0.01863759786232144,1.6778150894645758,1.4736949092002471,1.3683187233189624,0.006882485941162685,BNS,1.0,match,524288,128.0,2.577053743803868e-20,1.1358544132695032e-21
175,BNS,1.4597094644535922,1.0990651562350675,1.1004428961815935,0.7529341851917611,-0.001854721052606775,1.492554209662456,1.098770259756017,1.1122383015553436,-0.029173282163548052,BNS,1.0,match,1048576,256.0,1.8733512967434632e-20,6.795843803785347e-22
176,BBH,9.982591637024946,9.763590090343088,8.594390450831925,0.9780616542632485,-0.5187116323256454,10.072430637568313,9.873589249190001,8.68149172033197,-0.5142490109843968,BBH,1.0,match,131072,32.0,2.1803164185098566e-19,1.2922812163036623e-20
177,BNS,1.7081575538426352,1.1240554424136713,1.2010586431281303,0.6580513840102278,-0.009440481655755789,1.719375638507279,1.1280737374649565,1.2070736019467532,-0.01707155369295904,BNS,1.0,match,1048576,256.0,2.04556124731494e-20,7.295290117268048e-22
